,Producto,Marca,Precio,Tienda,Fecha,Medidas,Material,Cantidad,Venta agrupada
190,MACETERO REDONDO PEQUENO 29CM BOCA EXTERIOR PLASTICO DURO MARRON PEQUENO S,,5600,Mercado Libre,18-02-2026,29CM,PLASTICO,1,0
191,MACETERO INTELIGENTE DRYADES Z230 LED 17W AUTORRIEGO INTERIO,,52677,Mercado Libre,18-02-2026,230L,DESCONOCIDO,1,0
192,MACETERO 46CM GRAFIATO CONICO KD9952,,13900,Mercado Libre,18-02-2026,46CM,DESCONOCIDO,1,0
193,"PORTA MACETA DE MADERA CON RUEDAS, BASE CIRCULAR, 2 UNIDADES MARRON CIRCULAR",,13400,Mercado Libre,18-02-2026,SIN MEDIDAS,NATURAL,2,1
194,PACK 5 MACETERO FLORAL REDONDO PLANTA PLASTICO 35CM VIC,,19940,Mercado Libre,18-02-2026,35CM,PLASTICO,5,1
195,SET DE 3 BOLSAS PARA MACETAS COLGANTES DE RED,,40754,Mercado Libre,18-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
196,MACETERO ORQUIDEAS TRANSPARENTE MEDIANO - MACETA BLANCO MACETERO ORQUIDEA TRANSPARENTE Y RANURADA,,7490,Mercado Libre,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
197,"PACK DE 2 MACETEROS PARA SUCULENTAS, DISENO DE ANIMALITOS MOD-2 GATO",,6990,Mercado Libre,18-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
198,MACETERO CUADRADO DE PLASTICO KD9943,,39000,Mercado Libre,18-02-2026,SIN MEDIDAS,PLASTICO,1,0
199,MACETEROS DE GREDA 15X15. PACK 3 UNID. JARDIN DEL CARMEN. COLOR TERRACOTA,,19980,Mercado Libre,18-02-2026,15X15,CERAMICA,3,1
200,"MACETA EUROPEA CON FORMA DE ADORNO, DE DIAMETRO 43 CM",,89007,Mercado Libre,18-02-2026,43CM,DESCONOCIDO,1,0
201,ESTRUCTURA PARA PLANTAS TREPADORAS EXTERIOR ESTRUCTURA DE SO,,54214,Mercado Libre,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
202,MACETERO TRANSPARENTE 14 CM + 1L SUSTRATO MIX ORQUIDEAS,,9990,Mercado Libre,18-02-2026,14CM,DESCONOCIDO,1,0
203,10UND/ MACETEROS BIODEGRADABLES CAFE,,3800,Mercado Libre,18-02-2026,SIN MEDIDAS,DESCONOCIDO,10,1
204,SET 3 MACETEROS DE MADERA TIPO BARRIL PARA JARDIN TERRAZA,,17091,Mercado Libre,18-02-2026,SIN MEDIDAS,NATURAL,3,1
205,PACK 10 MACETEROS PLASTICO REDONDO 21CM 21VIC,,14490,Mercado Libre,18-02-2026,21CM,PLASTICO,10,1
206,PACK DE 3 MACETEROS DE PERRITOS EN CERAMICA COLOR VARIADOS VARIADOS PERRITOS,,7495,Mercado Libre,18-02-2026,SIN MEDIDAS,CERAMICA,3,1
207,2PCS ESTANTE PARA MACETAS SOPORTE DE PLANTAS HUERTO 22CM,,12547,Mercado Libre,18-02-2026,22CM,DESCONOCIDO,2,1
208,PEDESTAL PARA 3 PLANTAS / PORTA MACETEROS METALICO - NORPLAT NEGRO LISA,,29980,Mercado Libre,18-02-2026,SIN MEDIDAS,METAL,1,0
209,MACETERO MACETA ACABADO CEMENTO RELIEVE HOJAS BLANCO L,,7682,Mercado Libre,18-02-2026,L,CEMENTICIO,1,0
210,MACETERO PLASTICO REDONDO GRANDE 42 CM,,8350,Mercado Libre,18-02-2026,42CM,PLASTICO,1,0
211,MYGIFT MACETERO DE METAL EN TONO COBRE DE 6 PULGADAS CON A,,53178,Mercado Libre,18-02-2026,6PULGADAS,METAL,1,0
212,MACETERO BUZZY TERRACOTA MINI MACETAS PARA CULTIVO KIT DE HI,,38366,Mercado Libre,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
213,PORTA MACETERO PEDESTAL MACETA PLANTAS BLANCO DORADO MEDIANO,,18040,Mercado Libre,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
214,2 SOPORTES DE BASE DE MACETA DE METAL CON RUEDAS,,8985,Mercado Libre,18-02-2026,SIN MEDIDAS,METAL,2,1
215,SET 3 MACETEROS MACETA DE CERAMICA GRIS CON LINEAS,,17951,Mercado Libre,18-02-2026,SIN MEDIDAS,CERAMICA,3,1
216,SET 3 MACETEROS PARA CACTUS PLANTAS PEQUENAS IMPRESO 3D,,9471,Mercado Libre,18-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
217,"MYGIFT MACETERO PEQUENO MODERNO DE CERAMICA BLANCA, MACETERO",,69464,Mercado Libre,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
218,MACETERO 60CM GRAFIATO CONICO KD9953W,,27506,Mercado Libre,18-02-2026,60CM,DESCONOCIDO,1,0
219,MACETA BLANDA DE 15X15CM MACETA FACIL DE PLANTULAS 100PCS TERRACOTA,,16508,Mercado Libre,18-02-2026,15X15,DESCONOCIDO,100,1
220,"PACK DE 3 MACETAS CON PLANTAS ARTIFICIALES COLGANTES, HOMEY VERDE",,11842,Mercado Libre,18-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
221,PACK 3X MACETERO PARA ORQUIDEAS NIDO PRISMA S FRGROUP GRIS PACK 3X NIDO,,15990,Mercado Libre,18-02-2026,S,DESCONOCIDO,3,1
222,ELEVADORES PARA PLANTAS AXCOIX ALTURA AJUSTABLE 7.5-12 X2,,81571,Mercado Libre,18-02-2026,12X2,DESCONOCIDO,1,0
223,MACETA MACETERO REDONDO ESTILO PIEDRA 33X30 CM MARCA REYPLAST,,11990,Mercado Libre,18-02-2026,33X30,DESCONOCIDO,1,0
224,9 PCS MACETAS DE PLASTICO CON SEPARADOR DE AGUA TRICOLOR,,14990,Mercado Libre,18-02-2026,SIN MEDIDAS,PLASTICO,9,1
225,MACETERO PLASTICO DISENO EFECTO BARRIL DE MADERA MACETA L,,15291,Mercado Libre,18-02-2026,L,PLASTICO,1,0
226,PACK 5 MACETEROS PLASTICO REDONDO 16CM NDEG15 LISO,,6990,Mercado Libre,18-02-2026,16CM,PLASTICO,5,1
227,"SOPORTE PARA MACETAS CON RUEDAS, 2 MADERA PARA MACETERO",,34732,Mercado Libre,18-02-2026,SIN MEDIDAS,NATURAL,1,0
228,"80 MACETEROS 14X13 TERRACOTA,MACETAS DE PLASTICO PARA VIVERO",,13289,Mercado Libre,18-02-2026,14X13,PLASTICO,80,1
229,3 PIEZAS SOPORTE PARA MACETAS COLGANTES DE HIERRO RESISTENTE,,33195,Mercado Libre,18-02-2026,SIN MEDIDAS,METAL,1,0
230,PAQUETE DE 5 SOPORTES METALICOS PARA PLANTAS EXTERIORES E IN,,34837,Mercado Libre,18-02-2026,SIN MEDIDAS,DESCONOCIDO,5,1
231,SET 6 MOLDES PARA JARDINERAS PEQUENAS MOLDES PARA PLANTAS,,7797,Mercado Libre,18-02-2026,SIN MEDIDAS,DESCONOCIDO,6,1
232,MACETAS INTERIORES Y EXTERIORES CON DISENO INTEGRADO DE,,35996,Mercado Libre,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
233,MACETERO NEGRO AMSTERDAM 55CM ALTO CON PLATO,FLORIDIS,49990,Sodimac,18-02-2026,55CM,DESCONOCIDO,1,0
234,SOPORTE PARA MACETAS ESTANTE DE MACETAS PARA PLANTAS 8 NIVEL,TNAKIEX,32990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
235,MACETERO LOOK BARRIL,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
236,SET 3 MACETEROS DE FIBRA TALL TAUPE GRIS,JUST HOME COLLECTION,119990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
237,MACETERO DE PLASTICO 27X38 CM GRANITO,JUST HOME COLLECTION,27990,Sodimac,18-02-2026,27X38,PLASTICO,1,0
238,MACETERO BEIGE AMSTERDAM 65 CM ALTO CON PLATO,FLORIDIS,35990,Sodimac,18-02-2026,65CM,DESCONOCIDO,1,0
239,MACETERO NEGRO AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,27990,Sodimac,18-02-2026,44CM,DESCONOCIDO,1,0
240,MACETERO SIENA DE PLASTICO 40X40 CM ARENA,JUST HOME COLLECTION,9990,Sodimac,18-02-2026,40X40,PLASTICO,1,0
241,SET ORGANIZADOR 3 PEDESTAL PORTA MACETERO DESMONTABLE METAL,ANYHOGAR,21990,Sodimac,18-02-2026,SIN MEDIDAS,METAL,1,0
242,MACETERO DE CERAMICA NIHI,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
243,MACETERO RUSTICO DE ARCILLA TERRACOTA,CASA BONITA,,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
244,ESTANTE PLANTAS 75X54 CM GREEN,JUST HOME COLLECTION,29990,Sodimac,18-02-2026,75X54,DESCONOCIDO,1,0
245,MACETERO DE PLASTICO 50X45 CM CHOCOLATE,VITALY,9990,Sodimac,18-02-2026,50X45,PLASTICO,1,0
246,MACETERO DE MADERA TIPO BARRIL,CASA BONITA,,Sodimac,18-02-2026,SIN MEDIDAS,NATURAL,1,0
247,SET 3 MACETEROS DE MADERA TIPO BARRIL,CASA BONITA,36990,Sodimac,18-02-2026,SIN MEDIDAS,NATURAL,3,1
248,MACETERO DE FIBRA TALL,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
249,MACETERO DE PLASTICO 30 CM PLATA,JUST HOME COLLECTION,7990,Sodimac,18-02-2026,30CM,PLASTICO,1,0
250,EXHIBICION MACETERO DE BAMBU CON 9 REPISAS,U BUY,26990,Sodimac,18-02-2026,SIN MEDIDAS,NATURAL,1,0
251,SET 4 TAMANOS DE MACETEROS DENVER COLOR BEIGE,JUST HOME COLLECTION,20990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,4,1
252,MACETERO DE CERAMICA 13X11 CM COLORES SURTIDOS,JUST HOME COLLECTION,2990,Sodimac,18-02-2026,13X11,CERAMICA,1,0
253,MACETERO GRAFIATO DE PLASTICO 34X48 CM GRANITO,JUST HOME COLLECTION,42990,Sodimac,18-02-2026,34X48,PLASTICO,1,0
254,MACETERO SIENA DE PLASTICO 40X40 CM TAUPE,JUST HOME COLLECTION,9990,Sodimac,18-02-2026,40X40,PLASTICO,1,0
255,MACETERO DE MIMBRE PORTA MACETA RUSTICA TRENZAS,OEM,14990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
256,MACETERO MIKONOS,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
257,MACETERO ROTOMOLDEADO MUNA DE POLIETILENO 55X53 CM ARENA,DECO POTTERY,72990,Sodimac,18-02-2026,55X53,PLASTICO,1,0
258,MACETERO FIBRA LINE,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
259,MACETERO GRIS EFECTO MARMOL AMSTERDAM 65CM ALTO CON PLATO,FLORIDIS,27990,Sodimac,18-02-2026,65CM,DESCONOCIDO,1,0
260,MACETERO NEGRO GENEBRA 57CM ALTO CON PLATO,FLORIDIS,36990,Sodimac,18-02-2026,57CM,DESCONOCIDO,1,0
261,MACETERO DE POLIETILENO 43X65 CM GRANITO,JUST HOME COLLECTION,52990,Sodimac,18-02-2026,43X65,PLASTICO,1,0
262,MACETERO SIENA DE PLASTICO 40X40 CM BLANCO,JUST HOME COLLECTION,9990,Sodimac,18-02-2026,40X40,PLASTICO,1,0
263,SOPORTE PARA PLANTAS COLGANTES 2 GANCHOS DE PARED DE HIERRO,MUNDO MAGIA,7990,Sodimac,18-02-2026,SIN MEDIDAS,METAL,1,0
264,MACETERO DE CERAMICA EMA,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
265,MACETERO DE CERAMICA KURA,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
266,MACETERO ROTOMOLDEO DE POLIPROPILENO 55X53 CM NEGRO,POTTERY,79990,Sodimac,18-02-2026,55X53,DESCONOCIDO,1,0
267,MACETA MACETERO PEDESTAL DECORATIVO GRANDE,GENERICO,19990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
268,MACETERO DE CERAMICA,SK,,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
269,CANASTO DECORATIVO HIERBA MARINA 43X40 CM HOGAR,JUST HOME COLLECTION,28990,Sodimac,18-02-2026,43X40,DESCONOCIDO,1,0
270,JARDIN VERTICAL HUERTO URBANO BALCON TERRAZA MURAL EXTERIOR DE GEOTEXTIL 18 BOLSILLOS,GENERICO,6900,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
271,MACETERO DE GREDA 13X13 CM COLORES SURTIDOS,JUST HOME COLLECTION,2990,Sodimac,18-02-2026,13X13,CERAMICA,1,0
272,MACETERO CEMENTO MODELO MARAGOGI 30CM ALTO,GENERICO,17990,Sodimac,18-02-2026,30CM,CEMENTICIO,1,0
273,SET 3 MACETEROS DE FIBRA STRI GREY GRIS,JUST HOME COLLECTION,96990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
274,SOPORTE DE 5 NIVELES PARA MACETAS PLANTAS DECORATIVO NEGRO,CRUSEC,28990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
275,MACETERO REDONDO DE ARCILLA TERRACOTA,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
276,MACETERO DE PLASTICO 43X65 CM ARENA,JUST HOME COLLECTION,52990,Sodimac,18-02-2026,43X65,PLASTICO,1,0
277,MACETERO SIENA DE PLASTICO 40X40 CM PLATA,JUST HOME COLLECTION,9990,Sodimac,18-02-2026,40X40,PLASTICO,1,0
278,JARDINERA MACETERO RECTANGULAR PLANTAS URBAN,SUNNYYARD,24990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
279,MACETERO DE PLASTICO 28 CM,CASA BONITA,4090,Sodimac,18-02-2026,28CM,PLASTICO,1,0
280,JARDINERA EXTERIOR DE BARANDILLA PARA BALCON 50X20X12 CM,CRUSEC,15990,Sodimac,18-02-2026,50X20X12,DESCONOCIDO,1,0
281,SET 2 MACETEROS DE FIBRA CON PATAS BLANCO,JUST HOME COLLECTION,62990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
282,MACETERO NEGRO EFECTO MARMOL AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,27990,Sodimac,18-02-2026,44CM,DESCONOCIDO,1,0
283,MACETERO BLANCO GENEBRA 80CM ALTO CON PLATO,FLORIDIS,55990,Sodimac,18-02-2026,80CM,DESCONOCIDO,1,0
284,MACETERO REDONDO DE PLASTICO 32X30 CM TAUPE,REYPLAST,10990,Sodimac,18-02-2026,32X30,PLASTICO,1,0
285,MACETERO DE CERAMICA HIMBA,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
286,SET ORGANIZADOR PEDESTAL PORTA MACETERO DESMONTABLE METAL,KINDA NICE,13990,Sodimac,18-02-2026,SIN MEDIDAS,METAL,1,0
287,MACETERO DE CERAMICA 13X13 CM DISENOS SURTIDOS,JUST HOME COLLECTION,2990,Sodimac,18-02-2026,13X13,CERAMICA,1,0
288,MACETERO CAFE EFECTO MARMOL AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,14990,Sodimac,18-02-2026,28CM,DESCONOCIDO,1,0
289,MACETERO DE PLASTICO 27X38 CM ARENA,JUST HOME COLLECTION,27990,Sodimac,18-02-2026,27X38,PLASTICO,1,0
290,PACK 2 MACETAS DE VIDRIO COLGANTE TRANSPARENTE PARED 13CM,CRUSEC,10990,Sodimac,18-02-2026,13CM,VIDRIO,2,1
291,MACETERO AUTORREGANTE SET 4 UNIDADES,KUANGYE,13990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,4,1
292,MACETERO REDONDO DE PLASTICO 17.2X17 CM TAUPE,REYPLAST,3190,Sodimac,18-02-2026,17.2X17,PLASTICO,1,0
293,MACETERO FLORIDIS CAFE EFECTO MARMOL GENEBRA 57CM ALTO CON PLATO,GENERICO,25990,Sodimac,18-02-2026,57CM,DESCONOCIDO,1,0
294,MACETERO DE CERAMICA NUI,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
295,MACETERO DE FIBRA CON PATAS,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
296,6 PCS MACETAS DE PLASTICO CON SEPARADOR DE AGUA TRICOLOR,TNAKIEX,11990,Sodimac,18-02-2026,SIN MEDIDAS,PLASTICO,6,1
297,MACETERO ONDULADO DE PLASTICO 38X26 CM ARENA,JUST HOME COLLECTION,21990,Sodimac,18-02-2026,38X26,PLASTICO,1,0
298,PORTAMACETERO COLGANTE 87 CM URBANO INDUSTRIAL DECORATIVO,JUST HOME COLLECTION,5000,Sodimac,18-02-2026,87CM,DESCONOCIDO,1,0
299,PARAGUAS GRANDE DE TOTORA PARA JARDIN Y EXTERIORES,TOTORARTE,13390,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
300,MACETERO GRAFITO AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,27990,Sodimac,18-02-2026,44CM,DESCONOCIDO,1,0
301,MACETERO REDONDO DE PLASTICO 24.4X23 CM TAUPE,REYPLAST,7490,Sodimac,18-02-2026,24.4X23,PLASTICO,1,0
302,MACETERO TANTA 34 (FIBRA DE CEMENTO),PLANT ME,49990,Sodimac,18-02-2026,SIN MEDIDAS,CEMENTICIO,1,0
303,SET 3 MACETEROS DE CERAMICA NIHI VERDE JADE,JUST HOME COLLECTION,50990,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,3,1
304,CERCO METALICO DECORATIVO JARDIN DELIMITADOR 42X47 CM,POTTERY,6490,Sodimac,18-02-2026,42X47,METAL,1,0
305,MACETERO STRI DE FIBRA DE VIDRIO 50X39 CM GRIS,JUST HOME COLLECTION,47990,Sodimac,18-02-2026,50X39,VIDRIO,1,0
306,MACETERO RUSTICO DE ARCILLA,CASA BONITA,,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
307,MACETERO DE FIBRA STRI,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
308,JUEGO DE 2 MACETAS METALICAS VINTAGE - ACABADO RUSTICO PARA BALCON,GENERICO,7990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
309,MACETERO BEIGE EFECTO PIEDRA BOWL 13CM ALTO CON PLATO,FLORIDIS,16990,Sodimac,18-02-2026,13CM,DESCONOCIDO,1,0
310,SET 3 MACETEROS DE CEAMICA KURA TABACO DORADO,JUST HOME COLLECTION,32990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
311,PORTAMACETERO COLGANTE PARA MACETAS 65 CM,JUST HOME COLLECTION,5000,Sodimac,18-02-2026,65CM,DESCONOCIDO,1,0
312,MACETERO NEGRO AMSTERDAM 45CM ALTO CON PLATO,FLORIDIS,37990,Sodimac,18-02-2026,45CM,DESCONOCIDO,1,0
313,FUENTE SOLAR RAYADO PARA JARDIN,GENERICO,10000,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
314,MACETERO BLANCO AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,14990,Sodimac,18-02-2026,28CM,DESCONOCIDO,1,0
315,MACETEROS AUTORREGANTE SET 4 UNIDADES,KUANGYE,13990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,4,1
316,PARAGUAS PROTECTOR PARA PLANTAS TOTORA CHICO JARDIN,TOTORARTE,11390,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
317,MACETERO DE CERAMICA 13X12 CM BLANCO; TERRACOTA,JUST HOME COLLECTION,2990,Sodimac,18-02-2026,13X12,CERAMICA,1,0
318,CANASTO DECORATIVO TEJIDO FIBRA 55X35X30 CM,JUST HOME COLLECTION,29990,Sodimac,18-02-2026,55X35X30,DESCONOCIDO,1,0
319,MACETERO UMEA DE CERAMICA 18X17 CM CAPUCCINO,SK,9490,Sodimac,18-02-2026,18X17,CERAMICA,1,0
320,MACETERO DE GREDA 14X14 CM COLORES SURTIDOS,JUST HOME COLLECTION,2990,Sodimac,18-02-2026,14X14,CERAMICA,1,0
321,"RACK HUERTO 49X20X13,5 CM",ERGO,32990,Sodimac,18-02-2026,"49X20X13,5",DESCONOCIDO,1,0
322,SET DE 3 MACETEROS CERAMICA COLOR NEGRO,JUST HOME COLLECTION,50390,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,3,1
323,MACETERO MARRON AMSTERDAM 55CM ALTO CON PLATO,FLORIDIS,49990,Sodimac,18-02-2026,55CM,DESCONOCIDO,1,0
324,MACETERO NEGRO BOWL 19CM ALTO CON PLATO,FLORIDIS,22990,Sodimac,18-02-2026,19CM,DESCONOCIDO,1,0
325,6 PCS MOLDES DE MACETAS DE PLASTICO CON JARDINERA PALLET,TNAKIEX,11990,Sodimac,18-02-2026,SIN MEDIDAS,PLASTICO,6,1
326,MACETERO MARRON FLORENCIA 32CM ALTO CON PLATO,FLORIDIS,29990,Sodimac,18-02-2026,32CM,DESCONOCIDO,1,0
327,PORTA MACETERO PEDESTAL MACETA PLANTAS BLANCO DORADO MEDIANO,GENERICO,18990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
328,MACETERO PORTA MACETA BANDEJA PARA MACETA CON RUEDAS 40CM,OEM,21990,Sodimac,18-02-2026,40CM,DESCONOCIDO,1,0
329,MACETA MACETERO PEDESTAL DECORATIVO BLANCO,GENERICO,15990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
330,MACETERO NEGRO MODELO BERLIN 41CM ALTO CON PLATO,FLORIDIS,40990,Sodimac,18-02-2026,41CM,DESCONOCIDO,1,0
331,MACETERO CAFE GENEBRA 80CM ALTO CON PLATO,FLORIDIS,55990,Sodimac,18-02-2026,80CM,DESCONOCIDO,1,0
332,MACETERO NEGRO AMSTERDAM 70CM ALTO CON PLATO,FLORIDIS,99990,Sodimac,18-02-2026,70CM,DESCONOCIDO,1,0
333,MACETERO GRAFITO AMSTERDAM 55CM ALTO CON PLATO,FLORIDIS,49990,Sodimac,18-02-2026,55CM,DESCONOCIDO,1,0
334,MACETERO CON PATAS DE METAL 18.5X31 CM DORADO,JUST HOME COLLECTION,14990,Sodimac,18-02-2026,18.5X31,METAL,1,0
335,MACETERO DE PLASTICO 25X21 CM CHOCOLATE,VITALY,1990,Sodimac,18-02-2026,25X21,PLASTICO,1,0
336,JARDINERA DECOWAY BLANCO- 50 CM,GENERICO,20990,Sodimac,18-02-2026,50CM,DESCONOCIDO,1,0
337,MACETERO NEGRO JARDINERA 25CM ALTO CON PLATO,FLORIDIS,34990,Sodimac,18-02-2026,25CM,DESCONOCIDO,1,0
338,MACETERO GRAFITO ZURIQUE 55CM ALTO CON PLATO,FLORIDIS,42990,Sodimac,18-02-2026,55CM,DESCONOCIDO,1,0
339,MACETERO BEIGE AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,14990,Sodimac,18-02-2026,28CM,DESCONOCIDO,1,0
340,SET 4 TAMANOS DE MACETEROS DENVER COLOR PLOMO,JUST HOME COLLECTION,20990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,4,1
341,MACETERO PLASTICO 46CM GRAFIATO CONICO DECORATIVO GRANDE,GENERICO,17850,Sodimac,18-02-2026,46CM,PLASTICO,1,0
342,MACETERO MARRON ARGOS 57CM ALTO CON PLATO,FLORIDIS,34990,Sodimac,18-02-2026,57CM,DESCONOCIDO,1,0
343,MACETERO DE PLASTICO 22.8X17.8 CM TAUPE,CASA BONITA,2990,Sodimac,18-02-2026,22.8X17.8,PLASTICO,1,0
344,JARDINERA RECTANGULAR LOFLY 80 X 33.4 CM GRIS PIEDRA,STERN,32990,Sodimac,18-02-2026,80X33.4,DESCONOCIDO,1,0
345,PORTA MACETERO METALICO 46 CM PARA INTERIOR,JUST HOME COLLECTION,25990,Sodimac,18-02-2026,46CM,METAL,1,0
346,HUERTO PISO DE MADERA 100X20 CM CAFE,ERGO,15000,Sodimac,18-02-2026,100X20,NATURAL,1,0
347,SET 2 MACETEROS DE CERAMICA AISEA OLIVA DORADO,JUST HOME COLLECTION,24990,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,2,1
348,SET DE 3 MACETEROS CERAMICA DISENOS GRIS Y BLANCO,JUST HOME COLLECTION,50390,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,3,1
349,MACETERO SIENA DE PLASTICO 30X30 CM BLANCO,JUST HOME COLLECTION,7990,Sodimac,18-02-2026,30X30,PLASTICO,1,0
350,JARDINERA RECTANGULAR AGRO 100 X 18 CM TERRACOTA,STERN,7990,Sodimac,18-02-2026,100X18,DESCONOCIDO,1,0
351,MACETERO CEMENTO MODELO CURITIBA 32CM ALTO,GENERICO,29990,Sodimac,18-02-2026,32CM,CEMENTICIO,1,0
352,MACETERO DE PLASTICO 13X13 CM AMARILLO CLARO; NEGRO,JUST HOME COLLECTION,2990,Sodimac,18-02-2026,13X13,PLASTICO,1,0
353,MACETERO DE PLASTICO 14 CM,JUST HOME COLLECTION,2390,Sodimac,18-02-2026,14CM,PLASTICO,1,0
354,MACETERO DE PLASTICO 23 CM,CASA BONITA,2990,Sodimac,18-02-2026,23CM,PLASTICO,1,0
355,MACETERO PLASTICO DISENO EFECTO BARRIL DE MADERA MACETA L,GENERICO,16990,Sodimac,18-02-2026,L,PLASTICO,1,0
356,MACETERO BASEL,SK,,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
357,MACETERO DE ARCILLA TERRACOTA,JUST HOME COLLECTION,,Sodimac,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
358,MACETERO DE PLASTICO 11.5X8.9 CM TAUPE,CASA BONITA,1190,Sodimac,18-02-2026,11.5X8.9,PLASTICO,1,0
359,MACETERO BEIGE GENEBRA 57CM ALTO CON PLATO,FLORIDIS,36990,Sodimac,18-02-2026,57CM,DESCONOCIDO,1,0
360,ESPONJA ABSORBENTE RECORTABLE BOUQUET PURE DE FLORES 10U,ATURE,15990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
361,SOPORTE PARA 8 MACETAS ESTANTE JARDINERA HUERTO PLANTAS,GENERICO,19980,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,8,1
362,MACETERO VITORIA DE CERAMICA 33X26 CM GRIS,JUST HOME COLLECTION,26990,Sodimac,18-02-2026,33X26,CERAMICA,1,0
363,MACETERO BLANCO AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,27990,Sodimac,18-02-2026,44CM,DESCONOCIDO,1,0
364,MACETERO REDONDO DE PLASTICO 33X30 CM MARRON,REYPLAST,10990,Sodimac,18-02-2026,33X30,PLASTICO,1,0
365,PORTA MACETERO PEDESTAL SOPORTE DE PLANTAS DESMONTABLE,CRUSEC,15990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
366,MEDIDOR DE SUELO TRES FUNCIONES PARA JARDIN HUMEDAD LUZ Y PH,ERGO,7990,Sodimac,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
