,Producto,Marca,Precio,Tienda,Fecha,Medidas,Material,Cantidad,Venta agrupada
206,MACETA 21 CM MADAGASCAR VERDE SECO OUTZEN,OUTZEN,1743,Easy,04-03-2026,21CM,DESCONOCIDO,1,0
207,PLATO PARA MACETERO 22 CM PIEDRA TAUPE,REYPLAST,1290,Easy,04-03-2026,22CM,DESCONOCIDO,1,0
208,MACETA ETOLIOS 14 CM,OUTZEN,4193,Easy,04-03-2026,14CM,DESCONOCIDO,1,0
209,SET 2 MACETEROS ARENA SUCULENTA NARANJO 5X16X16 CM,DECOGREEN,6590,Easy,04-03-2026,5X16X16,DESCONOCIDO,2,1
210,MACETERO 45 CM RUSTIC ROUND PLANTER V JAPI,JAPI,39990,Easy,04-03-2026,45CM,DESCONOCIDO,1,0
211,MACETA RUSTIC CASK 55 CM CHARCOAL,JAPI,69990,Easy,04-03-2026,55CM,DESCONOCIDO,1,0
212,MACETA FERN CEMENT GRIS 16 CM,OUTZEN,4193,Easy,04-03-2026,16CM,DESCONOCIDO,1,0
213,MACETA AUTORREGANTE STONE BEIGE 28 CM,OUTZEN,20993,Easy,04-03-2026,28CM,DESCONOCIDO,1,0
214,MACETA COLGAR B 16.5 CM,OUTZEN,5593,Easy,04-03-2026,16.5CM,DESCONOCIDO,1,0
215,MACETA CAPRI ANTRACITA 30 CM,OUTZEN,5593,Easy,04-03-2026,30CM,DESCONOCIDO,1,0
216,ALMACIGUERA EXHIBIDOR PROPAGACION 10 UNIDADES,ROOTS,2392,Easy,04-03-2026,SIN MEDIDAS,DESCONOCIDO,10,1
217,MACETA AGAVE BEIGE 12X14 CM,OUTZEN,3493,Easy,04-03-2026,12X14,DESCONOCIDO,1,0
218,FIGURA DECORATIVA 50 CM BUDA MEDITANDO OUTZEN,OUTZEN,17493,Easy,04-03-2026,50CM,DESCONOCIDO,1,0
219,MACETA D3 AJOLOTE 12 CM,OUTZEN,4990,Easy,04-03-2026,12CM,DESCONOCIDO,1,0
220,FIGURA DECORATIVA 65 CM SOLDADO OUTZEN,OUTZEN,14990,Easy,04-03-2026,65CM,DESCONOCIDO,1,0
221,MACETA FERN CEMENT,OUTZEN,9093,Easy,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
222,MACETA AUTORREGANTE 36 CM SAN REMO BLANCO,OUTZEN,27993,Easy,04-03-2026,36CM,DESCONOCIDO,1,0
223,MACETA CERAMICA ALINE L AZUL GLOSSY,OUTZEN,10493,Easy,04-03-2026,L,CERAMICA,1,0
224,MACETERO 28.5 CM L CANASTO NATURAL OUTZEN,OUTZEN,6993,Easy,04-03-2026,28.5CM,DESCONOCIDO,1,0
225,MACETA VALENCIA 19.5X49X33.5 CM,OUTZEN,20993,Easy,04-03-2026,19.5X49X33.5,DESCONOCIDO,1,0
226,MACETA ARCADIOS 21 CM,OUTZEN,10493,Easy,04-03-2026,21CM,DESCONOCIDO,1,0
227,FIGURA BUDA SENTADO PLANTER 50 CM,OUTZEN,17493,Easy,04-03-2026,50CM,DESCONOCIDO,1,0
228,MACETA LEYVA 22 CM,OUTZEN,6993,Easy,04-03-2026,22CM,DESCONOCIDO,1,0
229,MACETERO 16 CM CAPRI BLANCO,OUTZEN,1393,Easy,04-03-2026,16CM,DESCONOCIDO,1,0
230,MACETA UMBRELLA NEGRO 30 CM,OUTZEN,7990,Easy,04-03-2026,30CM,DESCONOCIDO,1,0
231,MACETERO ENLOZADO OLIVA 2 PIEZAS DECOGREEN,DECOGREEN,33990,Easy,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
232,MACETERO 30 CM VOLANS,OUTZEN,20993,Easy,04-03-2026,30CM,DESCONOCIDO,1,0
233,MACETA CANASTO BASE NEGRO 32 CM,OUTZEN,9093,Easy,04-03-2026,32CM,DESCONOCIDO,1,0
234,MACETERO CILINDRO 2 PIEZAS DECOGREEN,DECOGREEN,23990,Easy,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
235,MACETERO 16 CM CAPRI TAUPE,OUTZEN,1393,Easy,04-03-2026,16CM,DESCONOCIDO,1,0
236,MACETERO CANASTO 32 CM BRAHMA CAFE,DECOGREEN,13990,Easy,04-03-2026,32CM,DESCONOCIDO,1,0
237,MACETERO M BASIC GRIS,OUTZEN,8393,Easy,04-03-2026,M,DESCONOCIDO,1,0
238,MACETERO 17X15 CM ENLOZADO OLIVA DECOGREEN,DECOGREEN,9990,Easy,04-03-2026,17X15,DESCONOCIDO,1,0
239,MACETERO CANASTO 38 CM BRAHMA NATURAL,DECOGREEN,16990,Easy,04-03-2026,38CM,DESCONOCIDO,1,0
0,BANCA DE MADERA CON MACETERO INCORPORADO NSCOMPANY,,179990,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
1,SET PEDESTALES PORTA MACETEROS MESITAS,,34990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
2,JARDINERA DE MADERA PREMIUM CAFE,,54990,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
3,MACETERO 46CM GRAFIATO CONICO KD9952,,13900,Mercado Libre,04-03-2026,46CM,DESCONOCIDO,1,0
4,"MESA PLEGABLE MALETA 180CM NEGRO ARMA FACIL, CAMPING, OFERTA NEGRO BLANCO",,36990,Mercado Libre,04-03-2026,180CM,DESCONOCIDO,1,0
5,PORTA MACETERO PEDESTAL MACETA PLANTAS NEGRO DORADO NEGRO,,19900,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
6,MACETERO 46CM GRAFIATO CONICO KD9952,,13900,Mercado Libre,04-03-2026,46CM,DESCONOCIDO,1,0
7,MACETERO 60CM GRAFIATO CONICO KD9953W,,27506,Mercado Libre,04-03-2026,60CM,DESCONOCIDO,1,0
8,PORTA MACETERO PEDESTAL MACETA PLANTAS BLANCO DORADO GRANDE,,19900,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
9,TIERRA PARA MACETEROS ANASAC 6 LITROS,,3685,Mercado Libre,04-03-2026,6L,DESCONOCIDO,1,0
10,JARDINERA DE MADERA GRANDE BLANCO CERESTAIN NEGRO LEONS,,49900,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
11,MACETERO DE MADERA DELUXE MARRON OSCURO DELUXE IMPERMEABLE,,57990,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
12,PORTA MACETERO PEDESTAL MACETA PLANTAS NEGRO DORADO GRANDE,,19890,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
13,PACK DE 3 MACETEROS PARA PLANTAS COLGANTE REDONDOS,,11990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,3,1
14,MACETERO DE MADERA GRANDE FRESADO ALERCE,,19790,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
15,MACETERO DE MADERA PARA JARDIN 0 ZUS 25,,32610,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
16,9 PCS MACETAS DE PLASTICO CON SEPARADOR DE AGUA TRICOLOR,,19980,Mercado Libre,04-03-2026,SIN MEDIDAS,PLASTICO,9,1
17,FERTILIZANTE ESPECIFICO FLORES DE MACETERO Y JARDINERAS 1 KG,,4990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
18,"MESA DE CULTIVO, BANCAL HUERTO IMPERMEABLE. ROBLE CENTRO CULTIVO 016",,97990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
19,EXHIBICION MACETERO DE BAMBU CON 9 REPISAS,,17990,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
20,MACETERO REDONDO CERAMICA AZUL RELIEVE 17X17CM BIGHOUSE,,20218,Mercado Libre,04-03-2026,17X17,CERAMICA,1,0
21,PACK 5 PLATO BASE MACETERO JARDINERIA RENTANGULAR N30,,5990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,5,1
22,MACETERO DE MADERA GRANDE FRESADO PREMIUM NOGAL MACETERO N12,,32990,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
23,MACETERO 38CM GRAFIATO CONICO KD9951 NEGRO,,8500,Mercado Libre,04-03-2026,38CM,DESCONOCIDO,1,0
24,MACETERO ESFERA 29 CM BLANCO SPLOFY,,15458,Mercado Libre,04-03-2026,29CM,DESCONOCIDO,1,0
25,MACETERO DE PLASTICO MEDIANO DISENO RAYAS HOGAR DECORACION,,19980,Mercado Libre,04-03-2026,SIN MEDIDAS,PLASTICO,1,0
26,MACETERO NORDICO GRANDE COLOR GRIS OSCURO 40X40X30CM - MACETA CUADRADO MODERNA PARA PLANTAS Y FLORES - DISENO MINIMALISTA DE ALTA CALIDAD,,27990,Mercado Libre,04-03-2026,40X40X30,DESCONOCIDO,1,0
27,MACETERO TERRA RED 250 TERRACOTA,,5938,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
28,JARDINERAS MACETERO DE MADERA CUADRADO GRANDE,,39990,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
29,"MACETAS DE JARDIN DE CERAMICA , ACCESORIO DE MUEBLE DE",,6976,Mercado Libre,04-03-2026,SIN MEDIDAS,CERAMICA,1,0
30,MACETERO REDONDO CERAMICA CAFE CLARO 17X17CM BIGHOUSE,,20218,Mercado Libre,04-03-2026,17X17,CERAMICA,1,0
31,"JARDINERA MACETERO PARA PLANTAS, DE MADERA GRANDE CAFE",,52990,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
32,MACETERO PARA PLANTAS DECORACION HOGAR MACETA FLORES BLANCO,,19990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
33,MACETERO PLASTICO REDONDO 30CM SIENA JARDINERAS,,7990,Mercado Libre,04-03-2026,30CM,PLASTICO,1,0
34,JARDINERA DE MADERA CON TOMAS LATERALES ROBLE KYM AMELIA,,34990,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
35,MACETERO 13X13 CM NEGRO CASA VIVA,,7128,Mercado Libre,04-03-2026,13X13,DESCONOCIDO,1,0
36,"MACETERO PLASTICO 60X56,5CM NEGRO BIGHOUSE",,33990,Mercado Libre,04-03-2026,"60X56,5",PLASTICO,1,0
37,MACETERO DE PLASTICO MEDIANO TERRAZA JARDIN DECORACION HOGAR,,19980,Mercado Libre,04-03-2026,SIN MEDIDAS,PLASTICO,1,0
38,"MINIBANCO DE RESINA PARA MUEBLES DE JARDIN, 3 UNIDADES",,5585,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,3,1
39,MACETERO REDONDO 74X63CM CEMA NEW ACEAN,,71388,Mercado Libre,04-03-2026,74X63,DESCONOCIDO,1,0
40,JARDINERAS MACETERO DE MADERA RECTANGULAR NACIONAL INDUSTRIAL,,19980,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
41,3 PZS MUEBLES MINIATURA JARDIN ADORNO BANCO RESINA,,4368,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,3,1
42,2 MACETEROS BARRIL SIMULACION MADERA 4L C/ AGUJERO 22.8x17CM,,13800,Mercado Libre,04-03-2026,22.8x17,NATURAL,2,1
43,MACETERO PARA PLANTAS HOGAR Y JARDIN 17X13 CM SET X2 MARRON,,11990,Mercado Libre,04-03-2026,17X13,DESCONOCIDO,2,1
44,MACETERO DISENO PARA EL HOGAR Y JARDIN BLANCO,,19990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
45,MACETERO 12X12X10CM TERRACOTA LIFE ART,,7723,Mercado Libre,04-03-2026,12X12X10,DESCONOCIDO,1,0
46,MACETERO HUERTO APILABLE COLGABLE MURALLA COLORES 32 CM,,7990,Mercado Libre,04-03-2026,32CM,DESCONOCIDO,1,0
47,SET DE MACETAS DE PARED BIODEGRADABLES DECO HOGAR OFICINA NEGRO,,17000,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
48,JARDINERAS MACETERO DE MADERA CUADRADA DISENO INDUSTRIAL,,16919,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
49,MACETERO 38CM CONICO DE PLASTICO KD9951W,,9900,Mercado Libre,04-03-2026,38CM,PLASTICO,1,0
50,INICIO ORGANIZACION CUBO DE CHAPA DE HIERRO GALVANIZADO,,3244,Mercado Libre,04-03-2026,SIN MEDIDAS,METAL,1,0
51,JARDINERA EXTERIOR DE BARANDILLA PARA BALCON 50X20X12 CM YIBAINI,,14990,Mercado Libre,04-03-2026,50X20X12,DESCONOCIDO,1,0
52,"MESA PLEGABLE MALETA 180CM NEGRO ARMA FACIL, CAMPING, OFERTA NEGRO BLANCO",,36990,Mercado Libre,04-03-2026,180CM,DESCONOCIDO,1,0
53,PORTA MACETERO PEDESTAL MACETA PLANTAS NEGRO DORADO NEGRO,,19900,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
54,MACETERO 46CM GRAFIATO CONICO KD9952,,13900,Mercado Libre,04-03-2026,46CM,DESCONOCIDO,1,0
55,MACETERO 60CM GRAFIATO CONICO KD9953W,,27506,Mercado Libre,04-03-2026,60CM,DESCONOCIDO,1,0
56,JARDINERA EXTERIOR DE BARANDILLA PARA BALCON 50X20X12 CM YIBAINI,,14990,Mercado Libre,04-03-2026,50X20X12,DESCONOCIDO,1,0
57,NUEVO SET DE MACETAS PARED DECO HOGAR OFICINA BIODEGRADABLES,,22000,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
58,JARDINERA MACETA 60 CM CON PLATO GRANDE,,7980,Mercado Libre,04-03-2026,60CM,DESCONOCIDO,1,0
59,MACETEROS DE GREDA 15X15. PACK 3 UNID. JARDIN DEL CARMEN. COLOR TERRACOTA,,19980,Mercado Libre,04-03-2026,15X15,CERAMICA,3,1
60,HUERTO VERTICAL DE CULTIVO DE MADERA CAFE,,57990,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
61,"MACETERO IRROMPIBLE DE BUEN GUSTO, SALA DE ESTUDIO, HOGAR, B",,3032,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
62,MACETERO TEJIDO CON PATAS 45X29X45 CM GENERICO BLANCO CON NEGRO LISO,,18990,Mercado Libre,04-03-2026,45X29X45,DESCONOCIDO,1,0
63,MACETERO 60CM GRAFIATO CONICO KD9953W,,27506,Mercado Libre,04-03-2026,60CM,DESCONOCIDO,1,0
64,JARDINERA GAGE GRUNDENS AMARILLA,,42830,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
65,MACETERO 38CM GRAFIATO CONICO KD9951 NEGRO,,8500,Mercado Libre,04-03-2026,38CM,DESCONOCIDO,1,0
66,JARDINERAS MACETERO DE MADERA RECTANGULAR GRANDE CON BORDE DE MADERA,,39990,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
67,2 MACETEROS BARRIL SIMULACION MADERA 4L C/ AGUJERO 22.8x17CM,,13800,Mercado Libre,04-03-2026,22.8x17,NATURAL,2,1
68,JARDINERAS MACETERO DE MADERA RECTANGULAR GRANDE,,39990,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
69,"MUEBLE PARA PLANTAS DE FIERRO INTERIOR/EXTERIOR 1,60MTSX50CM NEGRO ESTANTE",,270000,Mercado Libre,04-03-2026,50CM,METAL,1,0
70,"MACETAS DE PLASTICO PARA EXTERIORES, MACETA, MUEBLES PARA EL",,2764,Mercado Libre,04-03-2026,SIN MEDIDAS,PLASTICO,1,0
71,PACK 6 JARDINERAS BALCONERAS 3 COLORES VARIEDAD VERDE MUSGO 3COLORES,,14900,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,6,1
72,MACETERO DE PLASTICO PARA TERRAZA JARDIN DECORACION - HOGAR,,19980,Mercado Libre,04-03-2026,SIN MEDIDAS,PLASTICO,1,0
73,"MACETA CON FORMA DE BUHO PARA DECORACION DEL HOGAR, DIVERTID",,11520,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
74,"MACETAS COLGANTES OCTOGONALES PARA PLANTAS, 15 UNIDADES, 9.5",,6940,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,15,1
75,MACETERO CUADRADO 58CM DE PLASTICO KD9942 NEGRO,,25983,Mercado Libre,04-03-2026,58CM,PLASTICO,1,0
76,SOPORTE PARA 8 MACETAS ESTANTE JARDINERA HUERTO PLANTAS,,19980,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,8,1
77,MACETERO CUADRADO 36CM DE PLASTICO KD9941 NEGRO,,13900,Mercado Libre,04-03-2026,36CM,PLASTICO,1,0
78,MACETERO CUADRADO 58CM DE PLASTICO KD9942 NEGRO,,25983,Mercado Libre,04-03-2026,58CM,PLASTICO,1,0
79,MACETERO 46CM GRAFIATO CONICO DECORATIVO GRANDE PARA INTERIOR Y EXTERIOR ATENZA(r),,13590,Mercado Libre,04-03-2026,46CM,DESCONOCIDO,1,0
80,MACETA COLGANTE FIBRA DE COCO,,7970,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
81,MACETERO COLGANTE DE PLASTICO DECORACION HOGAR TERRAZA,,16990,Mercado Libre,04-03-2026,SIN MEDIDAS,PLASTICO,1,0
82,MACETERO AUTORREGANTE SET DE 4 UNIDADES - AUTORRIEGO BLANCO BLANCO AUTORREGANTE,,12090,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,4,1
83,MACETERO METAL PARA HOGAR Y TERRAZA GRIS,,26990,Mercado Libre,04-03-2026,SIN MEDIDAS,METAL,1,0
84,PACK 4 JARDINERA COLGANTE BALCON 40 CM HUERTO COLOR SURTIDO JARDINERA BALCON,,9700,Mercado Libre,04-03-2026,40CM,DESCONOCIDO,4,1
85,"PACK DE 2 MACETEROS PARA SUCULENTAS, DISENO DE ANIMALITOS MOD-2 GATO",,6990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,2,1
86,REGALOS COLIBRI COLIBRI DECORACIONES PARA EL HOGAR DECORACIO,,5188,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
87,"MACETERO DE CERAMICA FIGURAS VARIADAS, PACK DE 2 COLOR VARIADOS GATITO",,5790,Mercado Libre,04-03-2026,SIN MEDIDAS,CERAMICA,2,1
88,MESA DE CULTIVO MACETERO HUERTO XL,,89990,Mercado Libre,04-03-2026,XL,DESCONOCIDO,1,0
89,MACETA TEJIDA HECHA A MANO PARA DECORACION DEL HOGAR Y PLANT,,5843,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
90,MACETERO NORDICO GRANDE COLOR BEIGE 40X40X30CM - MACETA CUADRADO MODERNA PARA PLANTAS Y FLORES - DISENO MINIMALISTA DE ALTA CALIDAD,,27990,Mercado Libre,04-03-2026,40X40X30,DESCONOCIDO,1,0
91,MACETAS 9X8CM TERRACOTA 135 MACETA CALIDAD MATEC VIVERO MARRON 135PCS,,10690,Mercado Libre,04-03-2026,9X8,DESCONOCIDO,135,1
92,MACETERO PERRO AUSTRALIAN SHEPHERD PARA JARDIN Y HOGAR ST... AUSTRALIAN SHEPHERD DOG,,124999,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
93,MACETA TEJIDA HECHA A MANO PARA DECORACION DEL HOGAR Y PLANT,,4875,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
94,MACETA JARDINERA Ndeg60 CON PLATO CAFE CHOCOLATE JARDINERA 60 CON PLATO,,7990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
95,MACETA MACETERO PLASTICO REDONDO ESTILO RATAN 33X30 CM RATAN MARCA REYPLAST,,19980,Mercado Libre,04-03-2026,33X30,PLASTICO,1,0
96,"MACETERO DE RESINA MUNECA, TIERNO PARA HOGAR U OFICINA",,5668,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
97,MACETERO 46CM GRAFIATO CONICO DECORATIVO GRANDE PARA INTERIOR Y EXTERIOR ATENZA(r),,13590,Mercado Libre,04-03-2026,46CM,DESCONOCIDO,1,0
98,MACETERO DE PLASTICO MODERNO WAKESHOME ANCHO 17CM ALTO 30CM COLOR CAFE,,14990,Mercado Libre,04-03-2026,17CM,PLASTICO,1,0
99,"PACK DE 3 MACETAS, MELAMINA DE RESINA, 3 COLORES SURTIDOS. VARIADOS",,8990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,3,1
100,DECORACION EN MACETA E PARA DECORACION DEL HOGAR Y LA OFICIN,,4562,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
101,MACETERO 21X23 CM NEGRO CASA VIVA BEIGE,,5581,Mercado Libre,04-03-2026,21X23,DESCONOCIDO,1,0
102,JARDINERAS 105 CM CASTANO / ROBLE / ALERCE JARDINERA 105,,39900,Mercado Libre,04-03-2026,105CM,DESCONOCIDO,1,0
103,"DE 2 MACETEROS GEOMETRICOS, PLASTICO RESISTENTE. BLANCO-NEGRO",,6200,Mercado Libre,04-03-2026,SIN MEDIDAS,PLASTICO,2,1
104,MACETERO RUSTICO DECORACION HOGAR 1 UNIDAD,,6119,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
105,MACETERO PLASTICO REDONDO 50 CM GRANDE / MACETA NEGRO,,12990,Mercado Libre,04-03-2026,50CM,PLASTICO,1,0
106,JARDINERA DE MADERA PARA DECORACION DEL HOGAR,,18304,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
107,"MACETAS PARA MUEBLES EN MINIATURA, MINICESTA PARA FLORES, 20",,14368,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
108,"MINI MACETERO DE CERAMICA CIRCULAR, PACK DE 6 COLOR VARIADOS LISO",,11990,Mercado Libre,04-03-2026,SIN MEDIDAS,CERAMICA,6,1
109,JARDINERAS DE MADERA JARDINERA 55,,20900,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
110,MACETAS COLGANTES PARA SUCULENTAS Y HIERBAS DEL HOGAR,,3032,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
111,SOB MACETA TREEMAN BABY GROOT MACETA SUCULENTA BONITAS PLANT,,6990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
112,"MESA PLEGABLE MALETA 180CM NEGRO ARMA FACIL, CAMPING, OFERTA NEGRO BLANCO",,36990,Mercado Libre,04-03-2026,180CM,DESCONOCIDO,1,0
113,PORTA MACETERO PEDESTAL MACETA PLANTAS NEGRO DORADO NEGRO,,19900,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
114,MACETERO 46CM GRAFIATO CONICO KD9952,,13900,Mercado Libre,04-03-2026,46CM,DESCONOCIDO,1,0
115,MACETERO 60CM GRAFIATO CONICO KD9953W,,27506,Mercado Libre,04-03-2026,60CM,DESCONOCIDO,1,0
116,MACETAS COLGANTES PARA SUCULENTAS Y HIERBAS DEL HOGAR,,3032,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
117,SOB MACETA TREEMAN BABY GROOT MACETA SUCULENTA BONITAS PLANT,,6990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
118,"CANTARO, TINAJA DE GREDA 20X20. JARDIN DEL CARMEN!! COLOR TERRACOTA",,9990,Mercado Libre,04-03-2026,20X20,CERAMICA,1,0
119,"SOPORTE PARA MACETAS DE HIERRO FORJADO PARA EL HOGAR, BALCON",,9115,Mercado Libre,04-03-2026,SIN MEDIDAS,METAL,1,0
120,ACCESORIOS PARA MUEBLES YKC444 22*30CM,,17437,Mercado Libre,04-03-2026,30CM,DESCONOCIDO,1,0
121,"ARREGLO DE REGALO DE MESA EN MAL ESTADO, DECORACION DEL HOGA",,5161,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
122,JARDINERA DECOWAY COLOR - 50 CM,,20990,Mercado Libre,04-03-2026,50CM,DESCONOCIDO,1,0
123,MACETAS PARA COLGAR EN LA PARED DEL HOGAR Y EL JARDIN,,4894,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
124,JARDINERA GAGE GRUNDENS AMARILLA,,42830,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
125,MACETERO 38CM GRAFIATO CONICO KD9951 NEGRO,,8500,Mercado Libre,04-03-2026,38CM,DESCONOCIDO,1,0
126,JARDINERAS MACETERO DE MADERA RECTANGULAR GRANDE CON BORDE DE MADERA,,39990,Mercado Libre,04-03-2026,SIN MEDIDAS,NATURAL,1,0
127,2 MACETEROS BARRIL SIMULACION MADERA 4L C/ AGUJERO 22.8x17CM,,13800,Mercado Libre,04-03-2026,22.8x17,NATURAL,2,1
128,"COLGADOR DE MACETAS HECHO A MANO PARA DECORACION DEL HOGAR,",,12460,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
129,MACETERO 12X12X10CM TERRACOTA CREMA LIFE ART,,7723,Mercado Libre,04-03-2026,12X12X10,DESCONOCIDO,1,0
130,MACETERO GRANDE PLASTICO DURO 50 CM MARRON LISO,,12500,Mercado Libre,04-03-2026,50CM,PLASTICO,1,0
131,"MACETEROS COLGANTES - BALCONES, VENTANAS, TERRAZAS",,3990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
132,"MACETA DE FUNDICION PARA DECORACION DEL HOGAR,",,16368,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
133,"MACETA PARA NINA, DECORACION DEL HOGAR, PARA PLANTAS, ESTILO",,12239,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
134,"SOPORTE PARA PLANTAS EN MINIATURA 1/12, ACCESORIOS, VERDE",,6645,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
135,"PACK DE 2 MACETEROS PARA SUCULENTAS, DISENO DE ANIMALITOS MOD-1 ELEFANTE",,6990,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,2,1
136,SOPORTE PARA 8 MACETAS ESTANTE JARDINERA HUERTO PLANTAS,,19980,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,8,1
137,MACETERO CUADRADO 36CM DE PLASTICO KD9941 NEGRO,,13900,Mercado Libre,04-03-2026,36CM,PLASTICO,1,0
138,MACETERO CUADRADO 58CM DE PLASTICO KD9942 NEGRO,,25983,Mercado Libre,04-03-2026,58CM,PLASTICO,1,0
139,MACETERO 46CM GRAFIATO CONICO DECORATIVO GRANDE PARA INTERIOR Y EXTERIOR ATENZA(r),,13590,Mercado Libre,04-03-2026,46CM,DESCONOCIDO,1,0
140,ADORNO DECORATIVO CON FORMA DE CALAVERA PARA EL HOGAR Y EL J,,7364,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
141,MACETERO REDONDO 74X63CM NEW ACEAN,,59990,Mercado Libre,04-03-2026,74X63,DESCONOCIDO,1,0
142,MACETERO DE CERAMICA DISENO DE CARITAS CON PLATO PACK DE 6 COLOR VARIADO EMOGIE,,11990,Mercado Libre,04-03-2026,SIN MEDIDAS,CERAMICA,6,1
143,"MACETA COLGANTE PARA EL HOGAR, BALCON, JARDIN, DECORACION",,5428,Mercado Libre,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
