,Producto,Marca,Precio,Tienda,Fecha,Medidas,Material,Cantidad,Venta agrupada
760,MACETERO 16 CM CAPRI TAUPE,OUTZEN,1990,Paris,18-02-2026,16CM,DESCONOCIDO,1,0
761,MACETERO DECORATIVO DE GATO AMARILLO,PRINTS PATRO,7990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
762,MACETERO DE CERAMICA PLANTA ARTIFICIAL MODERNO ROSTRO GRIEGO B,DECODECO,10990,Paris,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
763,MACETERO DE CERAMICA GRIS MATE TEXTURA ACANALADA S,FLIPEREX,5990,Paris,18-02-2026,S,CERAMICA,1,0
764,MACETA DECORATIVA MALAUI OVALADA,MALLORCA,9990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
765,MACETA CERAMICA MINIMALISTA,COLATERAL,7500,Paris,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
766,MACETERO LUNA 29X35CM,MACETEROS RAYUN,29990,Paris,18-02-2026,29X35,DESCONOCIDO,1,0
767,MACETERO OCTOGONAL DORADO S,DECOGREEN,10990,Paris,18-02-2026,S,DESCONOCIDO,1,0
768,MACETA MACETERO MOLDE PLASTICO CIRCULAR ESTILO PIEDRA,REYPLAST,16990,Paris,18-02-2026,SIN MEDIDAS,PLASTICO,1,0
769,MACETA DECORATIVA LAUSANNA,MALLORCA,10990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
770,MACETERO NEGRO MATE 25X45 CM,MACETEROS RAYUN,52990,Paris,18-02-2026,25X45,DESCONOCIDO,1,0
771,SET 2 MACETEROS OCTOGON S+M,DECOGREEN,28990,Paris,18-02-2026,S,DESCONOCIDO,2,1
772,CANASTOS O MACETEROS DE FIBRAS PARA CANASTOS Y ROPA,BRIC,12990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
773,MACETERO PLASTICO REDONDO OVALADO MODERNO CON TEXTURA M,FLIPEREX,8990,Paris,18-02-2026,M,PLASTICO,1,0
774,PORTAMACETERO MOISES,BOHEMIK,22350,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
775,MACETERO ROTOMOLDEADO BEE27 CREMA (27CMX33CM),POTTERY,16990,Paris,18-02-2026,27CM,DESCONOCIDO,1,0
776,MACETERO GRANDE CIRCCA 36 GRAFITO,POTTERY,22990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
777,MACETERO - DISENO PERRO,PRINTS PATRO,4990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
778,MACETA COLGANTE MACETERO COLGANTE DE RESINA CANASTO REDONDO V,DECODECO,10990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
779,MACETERO DE CERAMICA BLANCO MATE LINEAS DECORATIVAS MACETA S,FLIPEREX,5990,Paris,18-02-2026,S,CERAMICA,1,0
780,MACETERO REDONDO XL COLOR NEGRO,VADELL HOME,119990,Paris,18-02-2026,XL,DESCONOCIDO,1,0
781,MACETA 18 CM CAPRI TAUPE OUTZEN,OUTZEN,2990,Paris,18-02-2026,18CM,DESCONOCIDO,1,0
782,PORTA MACETERO PEDESTAL MACETA PLANTAS NEGRO DORADO,FLIPEREX,24990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
783,MACETERO ENLOZADO BLANCO 17X15 DECOGREEN,DECOGREEN,16990,Paris,18-02-2026,17X15,DESCONOCIDO,1,0
784,MACETERO ENLOZADO AZUL 17X15 DECOGREEN,DECOGREEN,16990,Paris,18-02-2026,17X15,DESCONOCIDO,1,0
785,MACETERO MACETA DE CERAMICA COPON BLANCO BRILLANTE M,FLIPEREX,11990,Paris,18-02-2026,M,CERAMICA,1,0
786,MACETERO PEDESTAL MADERA,DECOGREEN,42990,Paris,18-02-2026,SIN MEDIDAS,NATURAL,1,0
787,MACETERO ENLOZADO AZUL 20X18 DECOGREEN,DECOGREEN,19990,Paris,18-02-2026,20X18,DESCONOCIDO,1,0
788,MACETERO DE CERAMICA GRIS MATE TEXTURA ACANALADA M,FLIPEREX,11990,Paris,18-02-2026,M,CERAMICA,1,0
789,MACETERO FLORIDIS AMSTERDAM GRIS CLARO 28CM DE ALTO,FLORIDIS,28990,Paris,18-02-2026,28CM,DESCONOCIDO,1,0
790,SET 2 MACETEROS CON PEDESTAL DORADOS,HOME ESSENTIALS,43990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
791,MACETERO MACETA DE CERAMICA ELEGANTE BLANCO LISO BRILLANTE M,FLIPEREX,9900,Paris,18-02-2026,M,CERAMICA,1,0
792,SET 2 MACETEROS ENLOZADOS BLANCOS 17X15 Y 20X18,DECOGREEN,34990,Paris,18-02-2026,17X15,DESCONOCIDO,2,1
793,MACETA COLGANTE MACETERO COLGANTE DE PAJA CESTA PEQUENO,DECODECO,7990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
794,MACETERO PLASTICO DISENO EFECTO BARRIL DE MADERA MACETA L,FLIPEREX,16990,Paris,18-02-2026,L,PLASTICO,1,0
795,MACETERO GRANDE NAZCA 40 PLATA,POTTERY,39990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
796,MACETERO MACETA DE CERAMICA COPON BLANCO BRILLANTE L,FLIPEREX,18990,Paris,18-02-2026,L,CERAMICA,1,0
797,MACETERO FLORIDIS AMSTERDAM NEGRO 28CM DE ALTO,FLORIDIS,28990,Paris,18-02-2026,28CM,DESCONOCIDO,1,0
798,MACETERO REDONDO ESTILO PIEDRA,BRIC,19990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
799,MACETERO CESTO CANASTO MACETA DE MIMBRE PEQUENA 26X18CM,OEM,17990,Paris,18-02-2026,26X18,DESCONOCIDO,1,0
800,MACETERO DECORATIVO DE CERAMICA,CREA TALLER,10990,Paris,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
801,MACETERO DESERT 44X44 CM XL,MACETEROS RAYUN,69990,Paris,18-02-2026,44X44,DESCONOCIDO,1,0
802,PORTA MACETA MACETERO METAL COLGANTE DORADO DISENO NORDICO,REGALITOLINDO,19990,Paris,18-02-2026,SIN MEDIDAS,METAL,1,0
803,MACETERO HUAQUEN GRIS XL,AMOBLÉ,199900,Paris,18-02-2026,XL,DESCONOCIDO,1,0
804,MACETERO FLORIDIS FLORENCIA NEGRO 32CM CON PLATO,FLORIDIS,34990,Paris,18-02-2026,32CM,DESCONOCIDO,1,0
805,MACETERO DE CERAMICA BLANCO MATE LINEAS DECORATIVAS MACETA L,FLIPEREX,16990,Paris,18-02-2026,L,CERAMICA,1,0
806,MACETERO TERRACOTA CILIND L,DECOGREEN,19990,Paris,18-02-2026,L,DESCONOCIDO,1,0
807,MACETERO BANDEJA METALICO,BRIC,49990,Paris,18-02-2026,SIN MEDIDAS,METAL,1,0
808,MACETERO MACETA DE CERAMICA ELEGANTE BLANCO LISO BRILLANTE S,FLIPEREX,5990,Paris,18-02-2026,S,CERAMICA,1,0
809,MACETERO PAJARITO,BRIC,17990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
810,MACETERO PLASTICO SEMI ESFERA PREMIUM DISENO A RAYAS M,FLIPEREX,19900,Paris,18-02-2026,M,PLASTICO,1,0
811,MACETERO FLORIDIS AMSTERDAM GRIS CLARO 44CM DE ALTO,FLORIDIS,34990,Paris,18-02-2026,44CM,DESCONOCIDO,1,0
812,PLANTA ARTIFICIAL ORQUIDEA GRANDE MACETERO DE CEMENTO,FLIPEREX,14990,Paris,18-02-2026,SIN MEDIDAS,CEMENTICIO,1,0
813,MACETERO WHITE MATE 30X26 CM,MACETEROS RAYUN,32990,Paris,18-02-2026,30X26,DESCONOCIDO,1,0
814,MACETERO DE MADERA TIPO BARRIL PARA JARDIN TERRAZA PLANTA XS,FLIPEREX,5990,Paris,18-02-2026,SIN MEDIDAS,NATURAL,1,0
815,SET 2 PLANTAS ARTIFICIALES DECORATIVAS MACETERO BICOLOR JHN,RONDON,27990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
816,MACETA PLANTAS CACTUS CERAMICA FORMA CARA DECORATIVO LAU,RONDON,27990,Paris,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
817,PEDESTAL PORTA MACETAS METALICO 2 NIVELES COLOR DORADO ENVEJECIDO.,DECOBAZAR,16990,Paris,18-02-2026,SIN MEDIDAS,METAL,1,0
818,SET 3 MACETEROS CEM C S+M+L,DECOGREEN,34990,Paris,18-02-2026,S,DESCONOCIDO,3,1
819,MACETERO JARDINERA CON PLATO,BRIC,14990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
820,MACETERO CESTO MACETA DE YUTE TEJIDA RUSTICA CON ASAS M,FLIPEREX,12990,Paris,18-02-2026,M,DESCONOCIDO,1,0
821,MACETERO DE METAL CANASTO CON DISENOS MACETA BALDE 20X12CM N,DECODECO,5990,Paris,18-02-2026,20X12,METAL,1,0
822,MACETERO DESERT 24X24 CM,MACETEROS RAYUN,21990,Paris,18-02-2026,24X24,DESCONOCIDO,1,0
823,MACETERO PLASTICO ALARGADO PREMIUM BASE CIRCULAR CONICA,FLIPEREX,34990,Paris,18-02-2026,SIN MEDIDAS,PLASTICO,1,0
824,MACETERO REDONDO COLOR NEGRO,BRIC,21990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
825,MACETERO DE METAL CANASTO CON DISENOS MACETA BALDE METAL B,DECODECO,7490,Paris,18-02-2026,SIN MEDIDAS,METAL,1,0
826,"MACETERO DINAMARCA NEGRO 24, (MACETERO CERAMICA)",PLANTME,34990,Paris,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
827,SET 2 MACETEROS TUBULAR DOR,DECOGREEN,21990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
828,MACETERO OCTOGONAL DORADO M,DECOGREEN,19990,Paris,18-02-2026,M,DESCONOCIDO,1,0
829,MACETERO TERRACOTA CILIND M,DECOGREEN,14990,Paris,18-02-2026,M,DESCONOCIDO,1,0
830,MACETERO DANES M NEGRO (PORTA MACETERO DE CERAMICA),PLANTME,21990,Paris,18-02-2026,M,CERAMICA,1,0
831,MACETERO DE BAMBU,BRIC,6990,Paris,18-02-2026,SIN MEDIDAS,NATURAL,1,0
832,MOLDE MACETA MACETERO CIRCULAR PLASTICO RATAN,REYPLAST,13990,Paris,18-02-2026,SIN MEDIDAS,PLASTICO,1,0
833,MACETERO CESTO CANASTO MACETA DE MIMBRE TEJIDA PLEGABLE 35CM B,DECODECO,15990,Paris,18-02-2026,35CM,DESCONOCIDO,1,0
834,MACETERO ROTOMOLDEADO MUNA53 ARENA (53CMX55CM),POTTERY,69988,Paris,18-02-2026,53CM,DESCONOCIDO,1,0
835,MACETERO PLASTICO ALARGADO PREMIUM BASE CUADRADA CONICA,FLIPEREX,34990,Paris,18-02-2026,SIN MEDIDAS,PLASTICO,1,0
836,MACETERO GRIS 33X26 CM,MACETEROS RAYUN,22990,Paris,18-02-2026,33X26,DESCONOCIDO,1,0
837,MACETERO WHITE MATE 50X43 CM XL,MACETEROS RAYUN,79990,Paris,18-02-2026,50X43,DESCONOCIDO,1,0
838,MACETA DECORATIVA GABON MEDIANA,MALLORCA,12490,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
839,MACETERO ELEFANTE OUTZEN,OUTZEN,29990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
840,MACETERO MODERNO,PRINTS PATRO,11990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
841,MACETERO FLORIDIS AMSTERDAM CAFE 28CM DE ALTO,FLORIDIS,28990,Paris,18-02-2026,28CM,DESCONOCIDO,1,0
842,MACETERO FLORIDIS AMSTERDAM GRAFITO 45CM CON PLATO,FLORIDIS,45990,Paris,18-02-2026,45CM,DESCONOCIDO,1,0
843,MACETERO DE MIMBRE PORTA MACETA RUSTICA RATTAN,DECODECO,16990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
844,MACETERO CESTO MACETA DE YUTE TEJIDA RUSTICA CON ASAS S,FLIPEREX,9900,Paris,18-02-2026,S,DESCONOCIDO,1,0
845,MACETERO LORET M,AMOBLÉ,34900,Paris,18-02-2026,M,DESCONOCIDO,1,0
846,MACETERO DE CEMENTO BLANCO/DORADO 14 CM,HOME ESSENTIALS,9990,Paris,18-02-2026,14CM,CEMENTICIO,1,0
847,"MACETERO DINAMARCA GRIS 16, (MACETERO CERAMICA)",PLANTME,18990,Paris,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
848,MACETERO MIMBRE,BRIC,6990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
849,MACETERO REDONDO,BRIC,31990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
850,MACETERO DE COLGAR,BRIC,18990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
851,SET 2 MACETEROS CEM C M+L,DECOGREEN,29990,Paris,18-02-2026,M,DESCONOCIDO,2,1
852,MACETERO CESTO CANASTO MACETA DE MIMBRE TEJIDA PLEGABLE,DECODECO,13990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
853,SET 3 MACETEROS PLASTICO REDONDO OVALADO MODERNO TEXTURA S,FLIPEREX,19900,Paris,18-02-2026,S,PLASTICO,3,1
854,MACETEROS REDONDOS SET DE 3,BRIC,16990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
855,MACETERO COLGANTE METALICO FLORES NEGRO,BRIC,21988,Paris,18-02-2026,SIN MEDIDAS,METAL,1,0
856,MACETERO DEL CONEJO GREEN,BILBOLA,24990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
857,MACETERO 14 CM CAPRI ANTRACITA OUTZEN,OUTZEN,1490,Paris,18-02-2026,14CM,DESCONOCIDO,1,0
858,MACETERO FLORIDIS AMSTERDAM BLANCO 45CM CON PLATO,FLORIDIS,45990,Paris,18-02-2026,45CM,DESCONOCIDO,1,0
859,MACETERO FLORIDIS ZURIQUE BLANCO 34CM CON PLATO,FLORIDIS,35990,Paris,18-02-2026,34CM,DESCONOCIDO,1,0
860,MACETERO FLORIDIS GENEBRA BLANCO 80CM CON PLATO,FLORIDIS,75990,Paris,18-02-2026,80CM,DESCONOCIDO,1,0
861,MACETERO ELITE NEGRO CON PEDESTAL NEGRO,KAUTIVA,38900,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
862,MACETERO FLORIDIS AMSTERDAM GRAFITO 44CM DE ALTO,FLORIDIS,34990,Paris,18-02-2026,44CM,DESCONOCIDO,1,0
863,SUCULENTAS DE 17 CM CON MACETERO,VADELL,20990,Paris,18-02-2026,17CM,DESCONOCIDO,1,0
864,SET 3 MACETEROS MACETA DE CERAMICA NEGRO TEXTURA ACANALADA,FLIPEREX,16990,Paris,18-02-2026,SIN MEDIDAS,CERAMICA,3,1
865,"MACETERO DINAMARCA NEGRO 16, (MACETERO CERAMICA)",PLANTME,18990,Paris,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
866,MACETERO BICICLETA,BRIC,21990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
867,MACETA 15 CM MADAGASCAR ANTRACITA OUTZEN,OUTZEN,1490,Paris,18-02-2026,15CM,DESCONOCIDO,1,0
868,MACETA VASUM 17CM TERRADUO DEROMA,DEROMA,6000,Paris,18-02-2026,17CM,DESCONOCIDO,1,0
869,MACETERO RECTANGULAR L COLOR NEGRO,VADELL HOME,89990,Paris,18-02-2026,L,DESCONOCIDO,1,0
870,"MACETA BIODEGRADABLE CURVO NEGRO C/PLATO 16,5X13",DECOGREEN,5990,Paris,18-02-2026,"16,5X13",DESCONOCIDO,1,0
871,MACETERO FLORIDIS AMSTERDAM BEIGE 44CM DE ALTO,FLORIDIS,34990,Paris,18-02-2026,44CM,DESCONOCIDO,1,0
872,"SET 2 MACETA BIO C/PLATO CUADRAD BLANCO13,3X12,4",DECOGREEN,8990,Paris,18-02-2026,"13,3X12,4",DESCONOCIDO,2,1
873,MACETERO DE METAL CANASTO CON DISENOS MACETA PARA PLANTAS N,DECODECO,5990,Paris,18-02-2026,SIN MEDIDAS,METAL,1,0
874,MACETERO COLGANTE,BRIC,14990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
875,SET 2 MACETA DECORATIVA MULTIFUNCIONAL MINIMALISTA JHN,RONDON,32488,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
876,PLANTA ARTIFICIAL CON MACETERO 45 CM RUBBER OUTZEN,OUTZEN,4990,Paris,18-02-2026,45CM,DESCONOCIDO,1,0
877,SET 2 PORTA MACETERO PEDESTAL MACETA PLANTAS NEGRO DORADO,FLIPEREX,49990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
878,MACETA VASUM 31CM TERRADUO DEROMA,DEROMA,18000,Paris,18-02-2026,31CM,DESCONOCIDO,1,0
879,"MACETA BIODEGRADABLE CURVO GRIS C/PLATO 16,5X13",DECOGREEN,5990,Paris,18-02-2026,"16,5X13",DESCONOCIDO,1,0
880,MACETERO PLANTA ARTIFICIAL FLORES MACETA DECORATIVA HOGAR,DECODECO,7990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
881,MACETERO OCTOGONAL DORADO L,DECOGREEN,25590,Paris,18-02-2026,L,DESCONOCIDO,1,0
882,SET 3 MACETEROS OCTO S+M+L,DECOGREEN,49990,Paris,18-02-2026,S,DESCONOCIDO,3,1
883,"MACETERO DINAMARCA GRIS 19, (MACETERO CERAMICA)",PLANTME,26990,Paris,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
884,MACETERO LLAVE,BRIC,24990,Paris,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
885,"MACETAS WEICHENGXING, 12/10/9/8/ PULGADAS GRANDES MACETAS DE PLASTICO AUTO-RIEGO PARA PLANTAS DE INTERIOR Y EXTERIOR CON AGUJEROS DE DRENAJE, DEPOSITO PROFUNDO, MACETA DE PLANTACION PARA VIVERO PARA",,56123,Amazon,18-02-2026,SIN MEDIDAS,PLASTICO,1,0
886,"PAQUETE DE 120 MACETAS DE VIVERO DE 4 PULGADAS PARA PLANTAS, MACETAS DE PLASTICO INICIADORAS DE SEMILLAS CON AGUJEROS DE DRENAJE, PEQUENAS MACETAS DE PLASTICO PARA SUCULENTAS, PLANTULAS, CORTE",,23286,Amazon,18-02-2026,4PULGADAS,PLASTICO,120,1
887,"PAQUETE DE 10 MACETAS DE 6 PULGADAS CON DRENAJE Y PLATILLOS, MACETAS DE PLASTICO NEGRO PARA PLANTAS DE INTERIOR Y EXTERIOR, MACETAS APILABLES PARA PLANTAS DE INTERIOR Y HIERBAS, COLOR NEGRO",,30057,Amazon,18-02-2026,6PULGADAS,PLASTICO,10,1
888,"110 PIEZAS DE MACETAS PEQUENAS DE PLASTICO, MACETAS DE 4 PULGADAS CON DRENAJE, MACETAS DE INICIO PARA PLANTULAS DE PLANTAS, IDEALES PARA HIERBAS, ESQUEJES Y PLANTAS DE INICIO",,22143,Amazon,18-02-2026,4PULGADAS,PLASTICO,1,0
889,"-MACETAS DE RIEGO AUTOMATICO PARA INTERIORES CON AGUJEROS DE DRENAJE Y PLATILLOS, 8, 7, 6.5, 6, 5.5, 5 PULGADAS, COLOR NEGRO, 6 MACETAS",,35773,Amazon,18-02-2026,5PULGADAS,DESCONOCIDO,6,1
890,"JUEGO DE 20 MACETAS DE VIVERO TRANSPARENTES DE 10/12,7/15,2/17,8 CM CON PLATILLOS, MACETAS DE PLASTICO CON AGUJEROS DE DRENAJE, PAQUETE VARIADO DE MACETAS DE JARDIN PARA PLANTULAS PARA",,35296,Amazon,18-02-2026,"17,8CM",PLASTICO,20,1
891,"MACETAS PARA PLANTAS DE 10/9/8/7.5/7 PULGADAS CON AUTORIEGO, JUEGO DE 5 MACETAS DE PLASTICO CON AGUJEROS DE DRENAJE Y PLATILLOS, MACETAS DE FLORES DE PLASTICO, MACETA DE VIVERO PARA PLANTAS DE",,47316,Amazon,18-02-2026,7PULGADAS,PLASTICO,5,1
892,"PAQUETE DE 10 MACETAS DE 6 PULGADAS CON DRENAJE Y PLATILLOS, MACETAS DE PLASTICO NEGRO PARA PLANTAS DE INTERIOR Y EXTERIOR, MACETAS APILABLES PARA PLANTAS DE INTERIOR Y HIERBAS, COLOR NEGRO",,30057,Amazon,18-02-2026,6PULGADAS,PLASTICO,10,1
893,"JUEGO DE 2 MACETAS DE CERAMICA PARA PLANTAS DE INTERIOR, MACETAS VINTAGE DE FLORES DE 4.7+5.7 PULGADAS SIN AGUJERO DE DRENAJE, JUEGO DE MACETAS MARRONES RUSTICAS, MACETAS DECORATIVAS PARA PLANTAS DE",,64496,Amazon,18-02-2026,5.7PULGADAS,CERAMICA,2,1
894,"MACETAS WEICHENGXING, 12/10/9/8/ PULGADAS GRANDES MACETAS DE PLASTICO AUTO-RIEGO PARA PLANTAS DE INTERIOR Y EXTERIOR CON AGUJEROS DE DRENAJE, DEPOSITO PROFUNDO, MACETA DE PLANTACION PARA VIVERO PARA",,56123,Amazon,18-02-2026,SIN MEDIDAS,PLASTICO,1,0
895,MACETAS DE INTERIOR CON PLATILLO Y DRENAJE - PAQUETE DE 6 MACETAS - MACETAS DE PLASTICO PARA PLANTAS DE INTERIOR - TAMANOS DE 7.5/6.6/5.8/5.0/4.3/3.5 PULGADAS PARA TODO TIPO DE PLANTAS,,23839,Amazon,18-02-2026,3.5PULGADAS,PLASTICO,6,1
896,"KANTE - MACETA REDONDA DE HORMIGON DESGASTADO DE 18 PULGADAS DE DIAMETRO, MACETA GRANDE PARA INTERIORES Y EXTERIORES CON AGUJERO DE DRENAJE Y TAPON DE GOMA PARA PATIO Y JARDIN DEL HOGAR, HORMIGON",,202234,Amazon,18-02-2026,18PULGADAS,DESCONOCIDO,1,0
897,"MACETAS CON AUTORRIEGO PARA INTERIOR CON ORIFICIOS DE DRENAJE Y PLATILLOS, 8, 7, 6.5, 6, 5.5, 5 PULGADAS, VERDE, 6 MACETAS.",,35634,Amazon,18-02-2026,5PULGADAS,DESCONOCIDO,6,1
898,"AMAZON BASICS MACETA REDONDA DE CERAMICA ACANALADA, 10 PULGADAS, COLOR NEGRO",,97081,Amazon,18-02-2026,10PULGADAS,CERAMICA,1,0
899,"SOPORTE PARA PLANTAS DE INTERIOR CON LUCES DE CULTIVO, ESTANTE GRANDE DE 55 PULGADAS DE ALTO CON 7 NIVELES PARA PLANTAS DE INTERIOR, ESTANTE EN FORMA DE JARRON, SOPORTE PARA MACETAS",,98796,Amazon,18-02-2026,55PULGADAS,DESCONOCIDO,1,0
900,"PAQUETE DE 9 BOLSAS DE CULTIVO A GRANEL, MACETAS DE TELA GRUESA DE ALTA RESISTENCIA, BOLSAS PARA PLANTAS NO TEJIDAS CON ASAS, CONTENEDORES TRANSPIRABLES PARA CULTIVO DE PLANTAS, BOLSAS PARA",,45584,Amazon,18-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
901,"JUEGO DE 2 MACETAS ALTAS DE RIEGO AUTOMATICO, MACETAS GRANDES DE 24 PULGADAS CON INDICADOR DE NIVEL DE AGUA PARA PLANTAS DE INTERIOR Y EXTERIOR, MACETAS MODERNAS PARA JARDIN, PATIO, BALCON",,164219,Amazon,18-02-2026,24PULGADAS,DESCONOCIDO,2,1
902,"GEPEGE JUEGO DE 2 MACETAS DE CERAMICA CON CUENTAS DE 6 PULGADAS CON ORIFICIO DE DRENAJE Y PLATILLO PARA PLANTAS, MACETA REDONDA GRANDE PARA ORQUIDEAS SUCULENTAS PARA INTERIORES Y EXTERIORES, COLOR",,42709,Amazon,18-02-2026,6PULGADAS,CERAMICA,2,1
903,"MACETAS DE RIEGO AUTOMATICO DE 8/10/12 PULGADAS PARA PLANTAS DE INTERIOR/EXTERIOR - MACETA GRANDE DE PLASTICO CON AGUJEROS DE DRENAJE, INDICADOR DE NIVEL DE AGUA Y RESERVORIO PROFUNDO",,50762,Amazon,18-02-2026,12PULGADAS,PLASTICO,1,0
904,"-MACETAS DE RIEGO AUTOMATICO PARA INTERIORES CON AGUJEROS DE DRENAJE Y PLATILLOS, 8, 7, 6.5, 6, 5.5, 5 PULGADAS, COLOR BLANCO, 6 MACETAS",,35556,Amazon,18-02-2026,5PULGADAS,DESCONOCIDO,6,1
905,"KETER JUEGO DE 2 MACETAS DE RESINA MODERNAS PARA EXTERIORES DE 22 PULGADAS DE ALTO, MACETAS DE ASPECTO DE MADERA CONICA PARA PLANTAS AL AIRE LIBRE Y DECORACION DE PORCHE DELANTERO, GRAFITO",,182958,Amazon,18-02-2026,22PULGADAS,NATURAL,2,1
906,"JUEGO DE 3 MACETAS DE PARED DE CERAMICA CON GANCHOS, MACETA COLGANTE PARA VEGETACION Y FLORES SECAS, DECORACION DE PARED PARA EL HOGAR Y LA OFICINA",,,Amazon,18-02-2026,SIN MEDIDAS,CERAMICA,3,1
907,"MACETAS DE CERAMICA. MACETAS PARA PLANTAS. MACETAS CON AGUJEROS DE DRENAJE Y PLATILLOS PARA PLANTAS DE INTERIOR. 5.5 PULGADAS DE ANCHO, 4.3 PULGADAS DE PROFUNDIDAD. JUEGO DE 2.",,45245,Amazon,18-02-2026,5.5PULGADAS,CERAMICA,1,0
908,"JUEGO DE MACETAS COLGANTES DE RIEGO AUTOMATICO DE 4 A 8 PULGADAS PARA INTERIORES Y EXTERIORES, MACETAS COLGANTES CON DRENAJE Y BANDEJA EXTRAIBLE, SOPORTE PARA MACETAS COLGANTES PARA HIEDRA",,34967,Amazon,18-02-2026,8PULGADAS,DESCONOCIDO,1,0
909,"JUEGO DE DOS MACETAS COLGANTES DE GRAN TAMANO DE 13 PULGADAS, MACETAS PARA PLANTAS DE INTERIOR Y EXTERIOR. COLOCA MACETAS EN DIVERSOS ENTORNOS, INCLUIDOS ALFEIZARES, SALA DE ESTAR Y JARDINES",,55655,Amazon,18-02-2026,13PULGADAS,DESCONOCIDO,1,0
910,MACETAS VOGUE DE CLASSIC HOME & GARDEN CON ACABADO DE CALIDAD CERAMICA - MACETAS MODERNAS PARA INTERIORES Y EXTERIORES - MACETAS PARA PORCHE RESISTENTES A LOS RAYOS UV - MACETA DECORATIVA PARA FLORES,,29417,Amazon,18-02-2026,SIN MEDIDAS,CERAMICA,1,0
911,"MACETAS DE 6 PULGADAS, PAQUETE DE 5 MACETAS PARA EXTERIORES E INTERIORES, MACETAS CON AGUJEROS DE DRENAJE Y PLATILLOS DE BANDEJA (MULTICOLOR)",,31468,Amazon,18-02-2026,6PULGADAS,DESCONOCIDO,5,1
912,"JUEGO DE 3 MACETAS DE CERAMICA DE 6.75/5.6/4.2 PULGADAS CON AGUJEROS DE DRENAJE Y PLATILLO, MACETA PARA EXTERIORES E INTERIORES, MACETAS DECORATIVAS MODERNAS PARA PLANTAS DE CASA, JARDIN",,36300,Amazon,18-02-2026,4.2PULGADAS,CERAMICA,3,1
913,"RAOOKIF PAQUETE DE 100 MACETAS DE GUARDERIA, MACETAS DE 4, 5 Y 6 PULGADAS PARA PLANTAS, MACETAS DE PLASTICO CON AGUJEROS DE DRENAJE, MACETAS DE JARDIN PARA TRASPLANTAR, SUCULENTAS, ESQUEJES, PLANTULAS",,23017,Amazon,18-02-2026,6PULGADAS,PLASTICO,100,1
